run_num	key_left	key_right	correct_side	trial_type	trial_num	hand	condition	grid_size	num_boxes_lit	num_steps	original_sequence	modified_sequence	original_step_1	original_step_2	original_step_3	display_trial_feedback	trial_dur	sequence_dur	question_dur	iti_dur	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
6	4	3	left	0	0	left	easy	(3, 4)	2	3	[(2, 1), (1, 0), (2, 0), (1, 1), (2, 2), (0, 1)]	[(2, 1), (1, 0), (2, 0), (1, 1), (1, 2), (0, 0)]	[(2, 1), (1, 0)]	[(2, 0), (1, 1)]	[(2, 2), (0, 1)]	True	7	4	3	0.5	0.0	7.5	428.00023041665554	390	0.1032623334322124	2	1.876064541283995	False
6	4	3	right	1	1	left	easy	(3, 4)	2	3	[(2, 2), (2, 1), (2, 0), (1, 2), (2, 3), (0, 2)]	[(2, 2), (2, 1), (2, 0), (1, 2), (1, 3), (1, 1)]	[(2, 2), (2, 1)]	[(2, 0), (1, 2)]	[(2, 3), (0, 2)]	True	7	4	3	0.5	7.5	15.0	435.500019791536	396	1.0032028751447797	1	1.3229178751353174	False
6	4	3	right	1	2	left	hard	(4, 4)	3	3	[(0, 1), (2, 3), (1, 3), (0, 2), (0, 0), (2, 2), (2, 1), (0, 3), (3, 3)]	[(0, 1), (2, 3), (1, 3), (0, 2), (0, 0), (2, 2), (1, 0), (1, 1), (1, 2)]	[(0, 1), (2, 3), (1, 3)]	[(0, 2), (0, 0), (2, 2)]	[(2, 1), (0, 3), (3, 3)]	True	7	4	3	0.5	15.0	22.5	443.0000147083774	403	0.8028972500469536	2	1.2557163750752809	False
6	4	3	right	1	3	left	hard	(4, 4)	3	3	[(1, 2), (1, 0), (0, 3), (2, 2), (0, 0), (1, 1), (0, 2), (3, 2), (2, 0)]	[(1, 2), (1, 0), (0, 3), (2, 2), (0, 0), (1, 1), (0, 1), (2, 1), (1, 3)]	[(1, 2), (1, 0), (0, 3)]	[(2, 2), (0, 0), (1, 1)]	[(0, 2), (3, 2), (2, 0)]	True	7	4	3	0.5	22.5	30.0	450.5000213747844	410	0.6031301249749959	4	1.6434894585981965	False
7	4	3	right	1	0	left	easy	(3, 4)	2	3	[(1, 0), (1, 1), (0, 1), (1, 2), (1, 3), (2, 2)]	[(0, 3), (0, 2), (0, 1), (1, 2), (1, 3), (2, 2)]	[(1, 0), (1, 1)]	[(0, 1), (1, 2)]	[(1, 3), (2, 2)]	True	7	4	3	0.5	0.0	7.5	428.0002271668054	390	0.1035156666766852	3	1.3742744999472052	True
7	4	3	left	0	1	left	easy	(3, 4)	2	3	[(2, 1), (1, 2), (2, 2), (0, 2), (2, 0), (1, 1)]	[(2, 1), (1, 2), (2, 2), (0, 2), (1, 3), (0, 1)]	[(2, 1), (1, 2)]	[(2, 2), (0, 2)]	[(2, 0), (1, 1)]	True	7	4	3	0.5	7.5	15.0	435.50001758360304	396	1.0024712914600968	4	1.5070519999135286	True
7	4	3	left	0	2	left	hard	(4, 4)	3	3	[(1, 2), (3, 0), (2, 1), (3, 1), (1, 3), (0, 2), (2, 2), (2, 3), (3, 2)]	[(0, 1), (0, 3), (3, 3), (3, 1), (1, 3), (0, 2), (2, 2), (2, 3), (3, 2)]	[(1, 2), (3, 0), (2, 1)]	[(3, 1), (1, 3), (0, 2)]	[(2, 2), (2, 3), (3, 2)]	True	7	4	3	0.5	15.0	22.5	443.00002579181455	403	0.8033275417983532	3	1.3393822917714715	False
7	4	3	right	1	3	left	hard	(4, 4)	3	3	[(0, 2), (0, 3), (0, 1), (1, 3), (1, 1), (0, 0), (1, 0), (2, 3), (1, 2)]	[(3, 3), (2, 2), (2, 1), (1, 3), (1, 1), (0, 0), (1, 0), (2, 3), (1, 2)]	[(0, 2), (0, 3), (0, 1)]	[(1, 3), (1, 1), (0, 0)]	[(1, 0), (2, 3), (1, 2)]	True	7	4	3	0.5	22.5	30.0	450.50001700012945	410	0.6034226666670293	4	1.2943992500659078	False
8	4	3	left	0	0	left	easy	(3, 4)	2	3	[(2, 1), (2, 3), (2, 0), (1, 3), (1, 0), (1, 1)]	[(2, 1), (2, 3), (0, 1), (0, 0), (1, 0), (1, 1)]	[(2, 1), (2, 3)]	[(2, 0), (1, 3)]	[(1, 0), (1, 1)]	True	7	4	3	0.5	0.0	7.5	43.00027125002816	40	0.1050212502013892	4	1.3239666665904224	True
8	4	3	left	0	1	left	easy	(3, 4)	2	3	[(1, 0), (0, 2), (1, 2), (0, 3), (0, 0), (2, 0)]	[(1, 0), (0, 2), (0, 1), (1, 1), (0, 0), (2, 0)]	[(1, 0), (0, 2)]	[(1, 2), (0, 3)]	[(0, 0), (2, 0)]	True	7	4	3	0.5	7.5	15.0	50.500019333325326	46	1.00598799996078	3	1.4037819581571966	False
