run_num	trial_num	trial_dur	iti_dur	display_trial_feedback	trial_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time
14	8	1	0	False	right	8	9	51.2631719999481	47	0.6655239998362958
14	9	1	0	False	left	9	10	52.29662737483159	48	0.5989459580741823
14	10	1	0	False	right	10	11	53.33015549997799	49	0.5326446664985269
14	11	1	0	False	left	11	12	54.36321687488817	50	0.4655719164293259
14	12	1	0	False	right	12	13	55.396513416664675	51	0.3986172082368284
14	13	1	0	False	left	13	14	56.429999749874696	52	0.3323024581186473
14	14	1	0	False	right	14	15	57.46335283340886	53	0.265711999963969
14	15	1	0	False	left	15	16	58.4966551666148	54	0.1991193750873208
14	16	1	0	False	right	16	17	59.53001412493177	55	0.1325634999666363
14	17	1	0	False	left	17	18	60.563251374987885	56	0.0656590415164828
14	18	1	0	False	right	18	19	61.59657012484968	56	1.09897774993442
14	19	1	0	False	left	19	20	62.63001266657375	57	1.0285060417372731
14	20	1	0	False	right	20	21	63.66352158342488	58	0.9658303749747574
14	21	1	0	False	left	21	22	64.69650574983098	59	0.8989582082722336
14	22	1	0	False	right	22	23	65.7300002083648	60	0.8324603750370443
14	23	1	0	False	left	23	24	66.76325974985957	61	0.7656447500921786
14	24	1	0	False	right	24	25	67.79658508347347	62	0.6989231249317527
14	25	1	0	False	left	25	26	68.82999612484127	63	0.632489291485399
14	26	1	0	False	right	26	27	69.86323458352126	64	0.5657842501532286
14	27	1	0	False	left	27	28	70.89653620845638	65	0.4990053749643266
14	28	1	0	False	right	28	29	71.92994458344765	66	0.4321751249954104
14	29	1	0	False	left	29	30	72.96309329173528	67	0.3655494167469442
15	0	1	0	False	right	0	1	253.0002339584753	231	0.0021544999908655
15	1	1	0	False	left	1	2	254.023441958474	231	1.0253625416662544
15	2	1	0	False	right	2	3	255.05675566662103	232	0.9585806669201702
15	3	1	0	False	left	3	4	256.09004412498325	233	0.8918762914836407
15	4	1	0	False	right	4	5	257.1234094167594	234	0.825139416847378
15	5	1	0	False	left	5	6	258.15700150001794	235	0.7588811668101698
15	6	1	0	False	right	6	7	259.19011129182763	236	0.6919544583652169
15	7	1	0	False	left	7	8	260.22342112497427	237	0.6260282499715686
15	8	1	0	False	right	8	9	261.2566868334543	238	0.5585322498809546
15	9	1	0	False	left	9	10	262.290058958577	239	0.4929688749834895
15	10	1	0	False	right	10	11	263.32330599986017	240	0.4251303335186094
15	11	1	0	False	left	11	12	264.35674133338034	241	0.3586153748910874
15	12	1	0	False	right	12	13	265.38985849986784	242	0.2916273749433458
15	13	1	0	False	left	13	14	266.4233969999477	243	0.2252807081677019
15	14	1	0	False	right	14	15	267.4567528334446	244	0.158607458230108
15	15	1	0	False	left	15	16	268.4902235835325	245	0.0921087500173598
15	16	1	0	False	right	16	17	269.52317062485963	246	0.0250331663992255
15	17	1	0	False	left	17	18	270.55665216664784	246	1.058514708187431
15	18	1	0	False	right	18	19	271.59013291681185	247	0.9918898334726692
15	19	1	0	False	left	19	20	272.6232940000482	248	0.9250801249872892
15	20	1	0	False	right	20	21	273.6568225834053	249	0.8587633334100246
15	21	1	0	False	left	21	22	274.6901799167972	250	0.7918727500364184
15	22	1	0	False	right	22	23	275.7234596249182	251	0.7253983332775533
15	23	1	0	False	left	23	24	276.75682041677646	252	0.6587145831435919
15	24	1	0	False	right	24	25	277.79030237486586	253	0.5921954168006778
15	25	1	0	False	left	25	26	278.8233258749824	254	0.5252898335456848
15	26	1	0	False	right	26	27	279.8568704999052	255	0.4586962084285915
15	27	1	0	False	left	27	28	280.89018191676587	256	0.391946583520621
15	28	1	0	False	right	28	29	281.923398708459	257	0.3252198749687522
15	29	1	0	False	left	29	30	282.95677754166536	258	0.2585714582819491
16	0	1	0	False	right	0	1	288.0002833334729	262	0.9021100418176502
16	1	1	0	False	left	1	2	289.0280874585733	263	0.8298917086794972
16	2	1	0	False	right	2	3	290.06146287498996	264	0.7630387081298977
16	3	1	0	False	left	3	4	291.09492112509906	265	0.696699833497405
16	4	1	0	False	right	4	5	292.12802750011906	266	0.6298073751386255
16	5	1	0	False	left	5	6	293.16151804174297	267	0.5633067500311881
16	6	1	0	False	right	6	7	294.1947833749	268	0.4967042081989348
16	7	1	0	False	left	7	8	295.22807541675866	269	0.4299572082236409
16	8	1	0	False	right	8	9	296.2614191249013	270	0.3633253334555775
16	9	1	0	False	left	9	10	297.2949227085337	271	0.2966852500103414
16	10	1	0	False	right	10	11	298.3280306251254	272	0.22976933349855244
16	11	1	0	False	left	11	12	299.3614407086279	273	0.1632505834568292
16	12	1	0	False	right	12	13	300.3946472918615	274	0.09627845813520253
16	13	1	0	False	left	13	14	301.4280010834336	275	0.029709374997764826
16	14	1	0	False	right	14	15	302.46136608347297	275	1.0630742916837335
16	15	1	0	False	left	15	16	303.4947169586085	276	0.9964242500718683
16	16	1	0	False	right	16	17	304.52807762497105	277	0.9299685833975673
16	17	1	0	False	left	17	18	305.5614118750673	278	0.8632632081862539
16	18	1	0	False	right	18	19	306.59469020855613	279	0.7965875419322401
16	19	1	0	False	left	19	20	307.6282002085354	280	0.7298231667373329
16	20	1	0	False	right	20	21	308.661426958628	281	0.6633367498870939
16	21	1	0	False	left	21	22	309.6947883334942	282	0.5966852917335927
16	22	1	0	False	right	22	23	310.7280823334586	283	0.5299998330883682
16	23	1	0	False	left	23	24	311.76131216669455	284	0.463076958199963
16	24	1	0	False	right	24	25	312.7975768749602	285	0.39917916688136756
16	25	1	0	False	left	25	26	313.82806537509896	286	0.32988466671667993
16	26	1	0	False	right	26	27	314.861442333553	287	0.26317712501622736
16	27	1	0	False	left	27	28	315.8947853334248	288	0.19656258332543075
16	28	1	0	False	right	28	29	316.9279739584308	289	0.1292419582605362
16	29	1	0	False	left	29	30	317.96157441684045	290	0.06342379190027714
