run_num	key_true	key_false	trial_num	hand	trial_dur	iti_dur	display_trial_feedback	trial_type	num_stimuli	feedback_type	start_time	end_time	real_start_time	start_ttl	start_ttl_time	response	rt	correct
19	4	3	2	left	2	0.5	True	0	8	acc	5.0	7.5	118.0000195831526	0	118.00002045813017	0		False
19	4	3	3	left	2	0.5	True	0	4	acc	7.5	10.0	120.50002070819028	0	120.50002162484452	3	1.2798589165322483	True
19	4	3	4	left	2	0.5	True	1	8	acc	10.0	12.5	123.00002449983731	0	123.00002545816824	4	1.0982143750879914	True
19	4	3	5	left	2	0.5	True	0	4	acc	12.5	15.0	125.50001724995673	0	125.50001812493429	3	1.2708619167096913	True
19	4	3	6	left	2	0.5	True	1	8	acc	15.0	17.5	128.0000231664162	0	128.00002412497997	4	0.8251941248308867	True
19	4	3	7	left	2	0.5	True	0	8	acc	17.5	20.0	130.50002045813017	0	130.50002133310772	3	1.021682749968022	True
19	4	3	8	left	2	0.5	True	1	4	acc	20.0	22.5	133.00001774984412	0	133.00001862482168	4	0.7518586665391922	True
19	4	3	9	left	2	0.5	True	0	4	acc	22.5	25.0	135.50001774984412	0	135.50001862482168	3	1.0104025832843035	True
19	4	3	10	left	2	0.5	True	1	8	acc	25.0	27.5	138.0000229999423	0	138.00002404139377	3	1.4070418749470264	False
19	4	3	11	left	2	0.5	True	0	4	acc	27.5	30.0	140.5000175414607	0	140.50001841643825	3	0.9533282082993537	True
